100.28417	133.57793	0.1	0.1
94.443596	129.12875	0.1	0.1
94.27489	130.4416	0.1	0.1
93.05749	129.8518	0.1	0.1
92.4783	130.11502	0.1	0.1
91.39076	128.70923	0.1	0.1
95.36348	132.86168	0.1	0.1
90.2989	126.373764	0.1	0.1
90.451004	127.846214	0.1	0.1
92.668106	131.50305	0.1	0.1
91.50434	130.74753	0.1	0.1
90.01765	127.79358	0.1	0.1
98.62797	136.69212	0.1	0.1
89.701546	127.66289	0.1	0.1
89.56887	54.626816	0.1	0.1
87.75112	56.829304	0.1	0.1
111.02858	140.10223	0.1	0.1
89.07867	130.7518	0.1	0.1
93.48484	135.26976	0.1	0.1
88.25392	129.77673	0.1	0.1
87.70418	132.41277	0.1	0.1
77.83007	98.17742	0.1	0.1
77.77532	99.349335	0.1	0.1
76.8012	99.12357	0.1	0.1
77.1736	96.541466	0.1	0.1
79.91121	98.42223	0.1	0.1
78.2794	101.06522	0.1	0.1
74.94106	97.267914	0.1	0.1
79.914444	100.60464	0.1	0.1
74.69968	98.02504	0.1	0.1
77.00735	94.68925	0.1	0.1
74.13613	97.070145	0.1	0.1
77.059616	93.58817	0.1	0.1
80.61002	94.39641	0.1	0.1
75.50192	93.88951	0.1	0.1
76.10875	103.27561	0.1	0.1
75.77637	92.99173	0.1	0.1
77.16478	104.056725	0.1	0.1
83.25317	97.95107	0.1	0.1
82.27069	101.80546	0.1	0.1
83.40715	98.730774	0.1	0.1
72.53798	95.93609	0.1	0.1
76.97264	91.78514	0.1	0.1
81.036194	104.14293	0.1	0.1
71.430176	97.704834	0.1	0.1
71.67272	96.16596	0.1	0.1
71.711296	96.02175	0.1	0.1
80.2175	104.94168	0.1	0.1
74.14201	91.99617	0.1	0.1
84.44249	95.81978	0.1	0.1
70.49852	97.07484	0.1	0.1
76.24616	106.39857	0.1	0.1
85.18627	96.20019	0.1	0.1
82.17427	91.249	0.1	0.1
83.53525	103.76398	0.1	0.1
71.15723	93.652084	0.1	0.1
85.25883	95.43615	0.1	0.1
81.09285	90.17188	0.1	0.1
69.597336	98.48703	0.1	0.1
74.375694	89.80124	0.1	0.1
70.32827	102.66881	0.1	0.1
82.78285	90.47209	0.1	0.1
85.63815	94.29128	0.1	0.1
83.38265	105.807076	0.1	0.1
83.310524	106.14679	0.1	0.1
85.568924	92.85419	0.1	0.1
86.95075	96.625336	0.1	0.1
87.09158	97.42543	0.1	0.1
84.90723	91.485535	0.1	0.1
71.877266	106.16262	0.1	0.1
77.115845	108.5551	0.1	0.1
68.702614	95.531555	0.1	0.1
74.58794	88.31404	0.1	0.1
69.159424	102.510155	0.1	0.1
87.27812	96.80072	0.1	0.1
78.30187	87.397156	0.1	0.1
86.13907	103.85038	0.1	0.1
79.5043	87.25428	0.1	0.1
77.156075	87.09727	0.1	0.1
85.03445	105.95474	0.1	0.1
69.41225	104.218475	0.1	0.1
86.44784	104.25169	0.1	0.1
71.23872	107.493164	0.1	0.1
87.46981	101.43838	0.1	0.1
67.928955	103.09976	0.1	0.1
76.87807	86.40621	0.1	0.1
81.55205	87.24639	0.1	0.1
86.29473	105.67436	0.1	0.1
88.97202	103.67423	0.1	0.1
64.903885	100.03211	0.1	0.1
83.53482	87.428	0.1	0.1
71.1756	86.702805	0.1	0.1
69.97665	87.60763	0.1	0.1
76.82142	83.76105	0.1	0.1
78.98762	83.28958	0.1	0.1
77.514946	82.68855	0.1	0.1
88.38271	90.26264	0.1	0.1
88.76211	90.748886	0.1	0.1
89.44484	93.10205	0.1	0.1
74.467026	111.559746	0.1	0.1
73.340034	82.78826	0.1	0.1
71.094696	83.79019	0.1	0.1
78.60278	82.41287	0.1	0.1
89.949814	100.470215	0.1	0.1
90.97095	97.97328	0.1	0.1
90.327354	102.62991	0.1	0.1
91.72749	101.36461	0.1	0.1
90.796875	92.39017	0.1	0.1
90.76739	106.21058	0.1	0.1
64.22499	95.114685	0.1	0.1
64.50164	92.12522	0.1	0.1
77.366875	81.39819	0.1	0.1
71.407684	82.87328	0.1	0.1
90.048935	88.564835	0.1	0.1
92.08139	89.500496	0.1	0.1
92.75333	89.28131	0.1	0.1
93.085846	102.94722	0.1	0.1
88.825356	83.863914	0.1	0.1
71.1936	80.31912	0.1	0.1
94.00737	101.46493	0.1	0.1
78.114624	76.3884	0.1	0.1
99.47384	97.21054	0.1	0.1
131.9884	118.58356	0.1	0.1
72.531975	123.310394	0.1	0.1
52.730064	79.909676	0.1	0.1
118.97043	50.355267	0.1	0.1
147.40991	88.95675	0.1	0.1
116.76451	145.74509	0.1	0.1
145.07361	144.34961	0.1	0.1
69.04259	57.61223	0.1	0.1
126.33002	124.49785	0.1	0.1
78.01248	60.429	0.1	0.1
59.980076	76.27735	0.1	0.1
85.77104	145.12411	0.1	0.1
54.657135	148.92299	0.1	0.1
55.287983	139.95541	0.1	0.1
133.95802	65.91705	0.1	0.1
140.45284	82.00229	0.1	0.1
